stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,corner_placement,stop_position,on_street,at_street,heading
728,728,2806 Manchaca/Lightsey,002806 MANCHACA & LIGHTSEY,30.243035,-97.781628,,https://www.capmetro.org/stopdetail/index.php?stop=728,,,,0,Northwest,Nearside,MANCHACA,LIGHTSEY,193
729,729,3204 Manchaca/Glen Allen,003204 MANCHACA & GLEN ALLEN,30.240345,-97.782242,,https://www.capmetro.org/stopdetail/index.php?stop=729,,,,0,Southwest,Farside,MANCHACA,GLEN ALLEN,180
730,730,3624 Manchaca/Larchmont,003624 MANCHACA & LARCHMONT,30.237452,-97.783568,,https://www.capmetro.org/stopdetail/index.php?stop=730,,,,0,Southwest,Mid-Block,MANCHACA,LARCHMONT,209
732,732,3906 Manchaca/Prather,003906 MANCHACA & PRATHER,30.233969,-97.785765,,https://www.capmetro.org/stopdetail/index.php?stop=732,,,,0,Northwest,Nearside,MANCHACA,PRATHER,208
733,733,4308 Manchaca/Ben White,004308 MANCHACA & BEN WHITE,30.230504,-97.788112,,https://www.capmetro.org/stopdetail/index.php?stop=733,,,,0,Northwest,Nearside,MANCHACA,BEN WHITE,211
734,734,4430 Manchaca/Redd,004430 MANCHACA & REDD,30.228464,-97.789380,,https://www.capmetro.org/stopdetail/index.php?stop=734,,,,0,Northwest,Nearside,MANCHACA,REDD,209
735,735,4616 Manchaca/Forest Hill,004616 MANCHACA & FOREST HILL,30.225991,-97.790916,,https://www.capmetro.org/stopdetail/index.php?stop=735,,,,0,Northwest,Nearside,MANCHACA,FOREST HILL,210
736,736,4804 Manchaca/Frontier,004804 MANCHACA & FRONTIER,30.223743,-97.792347,,https://www.capmetro.org/stopdetail/index.php?stop=736,,,,0,Southwest,Farside,MANCHACA,FRONTIER,208
737,737,5000 Manchaca/Jones,005000 MANCHACA & JONES,30.220975,-97.794067,,https://www.capmetro.org/stopdetail/index.php?stop=737,,,,0,Northwest,Nearside,MANCHACA,JONES,207
739,739,5322 Manchaca/Inverness,005322 MANCHACA & INVERNESS,30.217803,-97.795995,,https://www.capmetro.org/stopdetail/index.php?stop=739,,,,0,Southwest,Farside,MANCHACA,INVERNESS,209
740,740,5532 Manchaca/Stassney,005532 MANCHACA & STASSNEY,30.216058,-97.797163,,https://www.capmetro.org/stopdetail/index.php?stop=740,,,,0,Northwest,Nearside,MANCHACA,STASSNEY,214
742,742,5720 Manchaca/Whitestone,005720 MANCHACA & WHITESTONE,30.214391,-97.799519,,https://www.capmetro.org/stopdetail/index.php?stop=742,,,,0,Southwest,Mid-Block,MANCHACA,WHITESTONE,242
743,743,6212 Manchaca/Berkett,006212 MANCHACA & BERKETT,30.210671,-97.803629,,https://www.capmetro.org/stopdetail/index.php?stop=743,,,,0,Northwest,Nearside,MANCHACA,BERKETT,209
744,744,6372 Manchaca/Berkeley,006372 MANCHACA & BERKELEY,30.208952,-97.804711,,https://www.capmetro.org/stopdetail/index.php?stop=744,,,,0,Northwest,Nearside,MANCHACA,BERKELEY,209
745,745,6514 Manchaca/Miles,006514 MANCHACA & MILES,30.207078,-97.805930,,https://www.capmetro.org/stopdetail/index.php?stop=745,,,,0,Northwest,Nearside,MANCHACA,MILES,207
746,746,Manchaca/William Cannon SW Corner,006920 MANCHACA & WILLIAM CANNON,30.202031,-97.807163,,https://www.capmetro.org/stopdetail/index.php?stop=746,,,,0,Southwest,Mid-Block,MANCHACA,WILLIAM CANNON,186
750,750,Manchaca/William Cannon SE Corner,006900 MANCHACA & WILLIAM CANNON,30.202687,-97.806816,,https://www.capmetro.org/stopdetail/index.php?stop=750,,,,0,Southeast,Nearside,MANCHACA,WILLIAM CANNON,9
751,751,6601 Manchaca/Miles,006601 MANCHACA & MILES,30.206901,-97.805837,,https://www.capmetro.org/stopdetail/index.php?stop=751,,,,0,Southeast,Nearside,MANCHACA,MILES,27
752,752,6305 Manchaca/Berkeley,006305 MANCHACA & BERKELEY,30.209018,-97.804497,,https://www.capmetro.org/stopdetail/index.php?stop=752,,,,0,Northeast,Mid-Block,MANCHACA,BERKELEY,29
753,753,6213 Manchaca/Berkett,006213 MANCHACA & BERKETT,30.210561,-97.803515,,https://www.capmetro.org/stopdetail/index.php?stop=753,,,,0,Northeast,Farside,MANCHACA,BERKETT,29
754,754,6001 Manchaca/Independence,006001 MANCHACA & INDEPENDENCE,30.212810,-97.801883,,https://www.capmetro.org/stopdetail/index.php?stop=754,,,,0,Northeast,Mid-Block,MANCHACA,INDEPENDENCE,44
755,755,5701 Manchaca/Whitestone,005701 MANCHACA & WHITESTONE,30.214491,-97.798856,,https://www.capmetro.org/stopdetail/index.php?stop=755,,,,0,Southeast,Nearside,MANCHACA,WHITESTONE,60
758,758,5309 Manchaca/Fair Oaks,005309 MANCHACA & FAIR OAKS,30.219059,-97.794998,,https://www.capmetro.org/stopdetail/index.php?stop=758,,,,0,Southeast,Nearside,MANCHACA,FAIR OAKS,28
764,764,4301 Manchaca/Fort View,004301 MANCHACA & FORT VIEW,30.230860,-97.787599,,https://www.capmetro.org/stopdetail/index.php?stop=764,,,,0,Southeast,Nearside,MANCHACA,FORT VIEW,27
765,765,3909 Manchaca/Prather,003909 MANCHACA & PRATHER,30.234049,-97.785514,,https://www.capmetro.org/stopdetail/index.php?stop=765,,,,0,Northeast,Farside,MANCHACA,PRATHER,28
767,767,3505 Manchaca/Larchmont,003505 MANCHACA & LARCHMONT,30.238295,-97.782915,,https://www.capmetro.org/stopdetail/index.php?stop=767,,,,0,Southeast,Nearside,MANCHACA,LARCHMONT,20
768,768,3201 Manchaca/Glen Allen,003201 MANCHACA & GLEN ALLEN,30.240512,-97.782084,,https://www.capmetro.org/stopdetail/index.php?stop=768,,,,0,Southeast,Nearside,MANCHACA,GLEN ALLEN,355
771,771,2639 Lamar/Dickson,002639 LAMAR & DICKSON,30.245377,-97.779693,,https://www.capmetro.org/stopdetail/index.php?stop=771,,,,0,Northeast,Farside,LAMAR,DICKSON,50
772,772,2401 Lamar/Bluebonnet,002401 LAMAR & BLUEBONNET,30.246752,-97.777395,,https://www.capmetro.org/stopdetail/index.php?stop=772,,,,0,Southwest,Nearside,LAMAR,BLUEBONNET,63
773,773,2201 Lamar/Kinney,002201 LAMAR & KINNEY,30.247279,-97.774278,,https://www.capmetro.org/stopdetail/index.php?stop=773,,,,0,Southwest,Nearside,LAMAR,KINNEY,82
776,776,1417 Lamar/Cinco,001417 LAMAR & CINCO,30.252289,-97.763972,,https://www.capmetro.org/stopdetail/index.php?stop=776,,,,0,Southeast,Nearside,LAMAR,CINCO,41
777,777,Lamar Square Station (NB),001303 LAMAR & LAMAR SQUARE,30.254034,-97.762592,,https://www.capmetro.org/stopdetail/index.php?stop=777,,,,0,Southeast,Nearside,LAMAR,LAMAR SQUARE,29
781,781,Barton Springs Station (NB),000401 LAMAR & BUTLER,30.261634,-97.758053,,https://www.capmetro.org/stopdetail/index.php?stop=781,,,,0,Southeast,Nearside,LAMAR,BUTLER,20
806,806,3105 Lamar/31st,003105 LAMAR & 31ST,30.300530,-97.745954,,https://www.capmetro.org/stopdetail/index.php?stop=806,,,,0,Northeast,Mid-Block,LAMAR,31ST,28
807,807,3317 Lamar/34th,003317 LAMAR & 34TH,30.302553,-97.744683,,https://www.capmetro.org/stopdetail/index.php?stop=807,,,,0,Southeast,Nearside,LAMAR,34TH,28
809,809,38th/Medical Pkwy,001010 38TH & MEDICAL,30.305686,-97.743879,,https://www.capmetro.org/stopdetail/index.php?stop=809,,,,0,Northeast,Nearside,38TH,MEDICAL,299
811,811,Medical Pkwy/41st,004000 MEDICAL & 41ST,30.309731,-97.742576,,https://www.capmetro.org/stopdetail/index.php?stop=811,,,,0,Southeast,Nearside,MEDICAL,41ST,2
813,813,Medical Pkwy/44th,004400 MEDICAL & 44TH,30.314054,-97.741916,,https://www.capmetro.org/stopdetail/index.php?stop=813,,,,0,Northeast,Farside,MEDICAL,44TH,11
814,814,Burnet/45th,004500 BURNET & 45TH,30.316000,-97.741026,,https://www.capmetro.org/stopdetail/index.php?stop=814,,,,0,Northeast,Mid-Block,BURNET,45TH,29
815,815,Burnet/49th,004800 BURNET & 49TH,30.320494,-97.739145,,https://www.capmetro.org/stopdetail/index.php?stop=815,,,,0,Southeast,Nearside,BURNET,49TH,356
816,816,5011 Burnet/Hancock,005011 BURNET & HANCOCK,30.321766,-97.739242,,https://www.capmetro.org/stopdetail/index.php?stop=816,,,,0,Southeast,Nearside,BURNET,HANCOCK,356
817,817,North Loop Station (NB),005229 BURNET & NORTH,30.326284,-97.739566,,https://www.capmetro.org/stopdetail/index.php?stop=817,,,,0,Southeast,Mid-Block,BURNET,NORTH,357
819,819,Burnet/Houston,005411 BURNET & HOUSTON,30.328766,-97.739742,,https://www.capmetro.org/stopdetail/index.php?stop=819,,,,0,Southeast,Nearside,BURNET,HOUSTON,357
820,820,Burnet/Adams,005500 BURNET & ADAMS,30.330446,-97.739876,,https://www.capmetro.org/stopdetail/index.php?stop=820,,,,0,Northeast,Farside,BURNET,ADAMS,357
821,821,5621 Burnet/Northland,005621 BURNET & NORTHLAND,30.332384,-97.739997,,https://www.capmetro.org/stopdetail/index.php?stop=821,,,,0,Southeast,Nearside,BURNET,NORTHLAND,357
822,822,Allandale Station (NB),005829 BURNET & KOENIG,30.334200,-97.739800,,https://www.capmetro.org/stopdetail/index.php?stop=822,,,,0,Southeast,Nearside,BURNET,KOENIG,7
824,824,6425 Burnet/Whitehorse,006425 BURNET & WHITEHORSE,30.339970,-97.738900,,https://www.capmetro.org/stopdetail/index.php?stop=824,,,,0,Northeast,Mid-Block,BURNET,WHITEHORSE,8
826,826,Justin Station (NB),006827 BURNET & JUSTIN,30.345183,-97.737550,,https://www.capmetro.org/stopdetail/index.php?stop=826,,,,0,Southeast,Nearside,BURNET,JUSTIN,34
827,827,Burnet/Greenlawn Pkwy,007301 BURNET & GREENLAWN,30.348510,-97.735450,,https://www.capmetro.org/stopdetail/index.php?stop=827,,,,0,Northeast,Mid-Block,BURNET,GREENLAWN,29
828,828,7439 Burnet/Richcreek,007439 BURNET & RICHCREEK,30.350400,-97.734240,,https://www.capmetro.org/stopdetail/index.php?stop=828,,,,0,Southeast,Nearside,BURNET,RICHCREEK,29
829,829,Northcross Station (NB),007719 BURNET & ST JOSEPH,30.353858,-97.732081,,https://www.capmetro.org/stopdetail/index.php?stop=829,,,,0,Northeast,Mid-Block,BURNET,ST JOSEPH,30
830,830,Northcross Mall,007711 BURNET & NORTHCROSS MALL,30.356147,-97.733647,,https://www.capmetro.org/stopdetail/index.php?stop=830,,,,0,Southeast,Mid-Block,BURNET,NORTHCROSS MALL,207
831,831,ACC Riverside Campus Stop,001020 ACC & GROVE,30.236214,-97.704856,,https://www.capmetro.org/stopdetail/index.php?stop=831,,,,0,Northwest,Mid-Block,ACC,GROVE,209
832,832,Hogan/Community,005900 HOGAN & COMMUNITY,30.236459,-97.701552,,https://www.capmetro.org/stopdetail/index.php?stop=832,,,,0,Southwest,Nearside,HOGAN,COMMUNITY,111
833,833,Hogan/Montopolis,006217 HOGAN & MONTOPOLIS,30.234554,-97.697478,,https://www.capmetro.org/stopdetail/index.php?stop=833,,,,0,Southwest,Nearside,HOGAN,MONTOPOLIS,118
834,834,1214 Montopolis/Larch,001214 MONTOPOLIS & LARCH,30.232434,-97.698769,,https://www.capmetro.org/stopdetail/index.php?stop=834,,,,0,Northwest,Nearside,MONTOPOLIS,LARCH,208
836,836,1501 Vargas/Riverside,001501 VARGAS & RIVERSIDE,30.224480,-97.700685,,https://www.capmetro.org/stopdetail/index.php?stop=836,,,,0,Northeast,Farside,VARGAS,RIVERSIDE,32
837,837,1413 Vargas/Cruz,001413 VARGAS & CRUZ,30.227863,-97.698189,,https://www.capmetro.org/stopdetail/index.php?stop=837,,,,0,Southeast,Nearside,VARGAS,CRUZ,33
838,838,1301 Vargas/Porter,001301 VARGAS & PORTER,30.229473,-97.696974,,https://www.capmetro.org/stopdetail/index.php?stop=838,,,,0,Southeast,Nearside,VARGAS,PORTER,34
839,839,1101 Vargas/Montana,001101 VARGAS & MONTANA,30.231441,-97.695505,,https://www.capmetro.org/stopdetail/index.php?stop=839,,,,0,Southeast,Nearside,VARGAS,MONTANA,33
840,840,901 Vargas/Felix,000901 VARGAS & FELIX,30.233633,-97.693878,,https://www.capmetro.org/stopdetail/index.php?stop=840,,,,0,Southeast,Nearside,VARGAS,FELIX,33
841,841,603 Vargas/Ponca,000603 VARGAS & PONCA,30.236346,-97.691900,,https://www.capmetro.org/stopdetail/index.php?stop=841,,,,0,Northeast,Mid-Block,VARGAS,PONCA,33
843,843,5012 7th/Shady,005012 7TH & SHADY,30.253837,-97.698172,,https://www.capmetro.org/stopdetail/index.php?stop=843,,,,0,Northwest,Farside,7TH,SHADY,308
844,844,4600 7th/Springdale,004600 7TH & SPRINGDALE,30.255955,-97.701385,,https://www.capmetro.org/stopdetail/index.php?stop=844,,,,0,Northeast,Nearside,7TH,SPRINGDALE,308
845,845,3300 7th/Allen,003300 7TH & ALLEN,30.257822,-97.704256,,https://www.capmetro.org/stopdetail/index.php?stop=845,,,,0,Northeast,Nearside,7TH,ALLEN,304
847,847,2700 7th/Calles,002700 7TH & CALLES,30.260665,-97.711521,,https://www.capmetro.org/stopdetail/index.php?stop=847,,,,0,Northeast,Nearside,7TH,CALLES,282
848,848,2500 7th/Pedernales,002500 7TH & PEDERNALES,30.260963,-97.713560,,https://www.capmetro.org/stopdetail/index.php?stop=848,,,,0,Northeast,Nearside,7TH,PEDERNALES,280
856,856,6th/Medina,001100 6TH & MEDINA,30.264790,-97.731403,,https://www.capmetro.org/stopdetail/index.php?stop=856,,,,0,Northeast,Nearside,6TH,MEDINA,291
857,857,902 6th/Brushy,000900 6Th & Brushy,30.265485,-97.733445,,https://www.capmetro.org/stopdetail/index.php?stop=857,,,,0,Northeast,Nearside,6Th,Brushy,291
863,863,11th/San Jacinto SW Corner,000200 11TH & SAN JACINTO,30.272000,-97.738836,,https://www.capmetro.org/stopdetail/index.php?stop=863,,,,0,Southwest,Nearside,11TH,SAN JACINTO,107
864,864,Trinity/12th,001117 TRINITY & 12TH,30.272709,-97.737150,,https://www.capmetro.org/stopdetail/index.php?stop=864,,,,0,Southeast,Nearside,TRINITY,12TH,16
866,866,Trinity/18th,001700 TRINITY & 18TH,30.278435,-97.734985,,https://www.capmetro.org/stopdetail/index.php?stop=866,,,,0,Southeast,Nearside,TRINITY,18TH,16
870,870,1509 Martin Luther King/Comal,001509 MARTIN LUTHER KING & COMAL,30.279074,-97.724701,,https://www.capmetro.org/stopdetail/index.php?stop=870,,,,0,Southeast,Farside,MARTIN LUTHER KING,COMAL,78
871,871,1703 Martin Luther King/Leona,001703 MARTIN LUTHER KING & LEONA,30.279406,-97.722844,,https://www.capmetro.org/stopdetail/index.php?stop=871,,,,0,Southeast,Farside,MARTIN LUTHER KING,LEONA,77
872,872,1813 Martin Luther King/Chicon,001813 MARTIN LUTHER KING & CHICON,30.279695,-97.721372,,https://www.capmetro.org/stopdetail/index.php?stop=872,,,,0,Southwest,Nearside,MARTIN LUTHER KING,CHICON,79
873,873,2207 Martin Luther King/Ferdinand,002207 MARTIN LUTHER KING & FERDINAND,30.280230,-97.718137,,https://www.capmetro.org/stopdetail/index.php?stop=873,,,,0,Southeast,Farside,MARTIN LUTHER KING,FERDINAND,80
874,874,2401 Martin Luther King/Maple,002401 MARTIN LUTHER KING & MAPLE,30.280586,-97.715949,,https://www.capmetro.org/stopdetail/index.php?stop=874,,,,0,Southeast,Farside,MARTIN LUTHER KING,MAPLE,80
875,875,2615 Martin Luther King/Walnut,002615 MARTIN LUTHER KING & WALNUT,30.280972,-97.713458,,https://www.capmetro.org/stopdetail/index.php?stop=875,,,,0,Southwest,Nearside,MARTIN LUTHER KING,WALNUT,79
877,877,2915 Martin Luther King/Clifford,002915 MARTIN LUTHER KING & CLIFFORD,30.281869,-97.707799,,https://www.capmetro.org/stopdetail/index.php?stop=877,,,,0,Southwest,Nearside,MARTIN LUTHER KING,CLIFFORD,77
878,878,2945 Martin Luther King/Harvey,002945 MARTIN LUTHER KING & HARVEY,30.282207,-97.705650,,https://www.capmetro.org/stopdetail/index.php?stop=878,,,,0,Southwest,Nearside,MARTIN LUTHER KING,HARVEY,79
880,880,3431 Martin Luther King/Greenwood,003431 MARTIN LUTHER KING & GREENWOOD,30.283318,-97.698197,,https://www.capmetro.org/stopdetail/index.php?stop=880,,,,0,Southeast,Farside,MARTIN LUTHER KING,GREENWOOD,80
881,881,3601 Martin Luther King/EM Franklin,003601 MARTIN LUTHER KING & E M FRANKLIN,30.283699,-97.695712,,https://www.capmetro.org/stopdetail/index.php?stop=881,,,,0,Southeast,Farside,MARTIN LUTHER KING,E M FRANKLIN,79
882,882,3815 Martin Luther King/Perez,003815 MARTIN LUTHER KING & PEREZ,30.284091,-97.693161,,https://www.capmetro.org/stopdetail/index.php?stop=882,,,,0,Southwest,Nearside,MARTIN LUTHER KING,PEREZ,80
886,886,Martin Luther King/Springdale,004500 MARTIN LUTHER KING & SPRINGDALE,30.285690,-97.682920,,https://www.capmetro.org/stopdetail/index.php?stop=886,,,,0,Southwest,Nearside,MARTIN LUTHER KING,SPRINGDALE,81
898,898,4600 Martin Luther King/Springdale,004600 MARTIN LUTHER KING & SPRINGDALE,30.285994,-97.682246,,https://www.capmetro.org/stopdetail/index.php?stop=898,,,,0,Northeast,Nearside,MARTIN LUTHER KING,SPRINGDALE,263
902,902,3900 Martin Luther King/Perez,003900 MARTIN LUTHER KING & PEREZ,30.284342,-97.692951,,https://www.capmetro.org/stopdetail/index.php?stop=902,,,,0,Northeast,Nearside,MARTIN LUTHER KING,PEREZ,259
905,905,3300 Martin Luther King/Tillery,003300 MARTIN LUTHER KING & TILLERY,30.283022,-97.701544,,https://www.capmetro.org/stopdetail/index.php?stop=905,,,,0,Northeast,Nearside,MARTIN LUTHER KING,TILLERY,259
909,909,2700 Martin Luther King/Walnut,002700 MARTIN LUTHER KING & WALNUT,30.281130,-97.713317,,https://www.capmetro.org/stopdetail/index.php?stop=909,,,,0,Northeast,Nearside,MARTIN LUTHER KING,WALNUT,260
910,910,2300 Martin Luther King/Chestnut,002300 MARTIN LUTHER KING & CHESTNUT,30.280549,-97.717136,,https://www.capmetro.org/stopdetail/index.php?stop=910,,,,0,Northeast,Nearside,MARTIN LUTHER KING,CHESTNUT,260
911,911,1900 Martin Luther King/Chicon,001900 MARTIN LUTHER KING & CHICON,30.279877,-97.721101,,https://www.capmetro.org/stopdetail/index.php?stop=911,,,,0,Northeast,Nearside,MARTIN LUTHER KING,CHICON,259
912,912,1700 Martin Luther King/Leona,001700 MARTIN LUTHER KING & LEONA,30.279502,-97.723095,,https://www.capmetro.org/stopdetail/index.php?stop=912,,,,0,Northeast,Nearside,MARTIN LUTHER KING,LEONA,257
913,913,1498 Martin Luther King/Comal,001498 MARTIN LUTHER KING & COMAL,30.279075,-97.725602,,https://www.capmetro.org/stopdetail/index.php?stop=913,,,,0,Northwest,Farside,MARTIN LUTHER KING,COMAL,260
915,915,1806 San Jacinto/Martin Luther King,001806 SAN JACINTO & MARTIN LUTHER KING,30.279508,-97.736019,,https://www.capmetro.org/stopdetail/index.php?stop=915,,,,0,Southwest,Farside,SAN JACINTO,MARTIN LUTHER KING,197
919,919,San Jacinto/14th,001400 SAN JACINTO & 14TH,30.275451,-97.737526,,https://www.capmetro.org/stopdetail/index.php?stop=919,,,,0,Northwest,Nearside,SAN JACINTO,14TH,197
921,921,San Jacinto/12th,001200 SAN JACINTO & 12TH,30.273386,-97.738280,,https://www.capmetro.org/stopdetail/index.php?stop=921,,,,0,Northwest,Nearside,SAN JACINTO,12TH,198
922,922,San Jacinto/11th,001100 SAN JACINTO & 11TH,30.272213,-97.738718,,https://www.capmetro.org/stopdetail/index.php?stop=922,,,,0,Northwest,Nearside,SAN JACINTO,11TH,198
924,924,7th/San Jacinto,000200 7TH & SAN JACINTO,30.268274,-97.740219,,https://www.capmetro.org/stopdetail/index.php?stop=924,,,,0,Southwest,Nearside,7TH,SAN JACINTO,109
928,928,IH-35/East 7th,000700 7TH & IH-35,30.266895,-97.735299,,https://www.capmetro.org/stopdetail/index.php?stop=928,,,,0,Southwest,Nearside,7TH,IH-35,107
929,929,7th/San Marcos,000900 7TH & SAN MARCOS,30.265971,-97.732268,,https://www.capmetro.org/stopdetail/index.php?stop=929,,,,0,Southwest,Nearside,7TH,SAN MARCOS,111
930,930,7th/Waller,001200 7TH & WALLER,30.265271,-97.730247,,https://www.capmetro.org/stopdetail/index.php?stop=930,,,,0,Southwest,Nearside,7TH,WALLER,112
931,931,7th/Navasota,001300 7TH & NAVASOTA,30.264583,-97.728178,,https://www.capmetro.org/stopdetail/index.php?stop=931,,,,0,Southwest,Nearside,7TH,NAVASOTA,111
933,933,7th/Chalmers,001600 7TH & CHALMERS,30.263170,-97.724268,,https://www.capmetro.org/stopdetail/index.php?stop=933,,,,0,Southwest,Nearside,7TH,CHALMERS,114
934,934,Chicon/East 7th,001800 7TH & CHICON,30.262511,-97.722327,,https://www.capmetro.org/stopdetail/index.php?stop=934,,,,0,Southwest,Nearside,7TH,CHICON,111
935,935,7th/Robert T Martinez Jr,002100 7TH & ROBERT T MARTINEZ JR,30.261532,-97.718195,,https://www.capmetro.org/stopdetail/index.php?stop=935,,,,0,Southwest,Nearside,7TH,ROBERT T MARTINEZ JR,105
936,936,2425 7th/Pedernales,002425 7TH & PEDERNALES,30.260851,-97.713904,,https://www.capmetro.org/stopdetail/index.php?stop=936,,,,0,Southwest,Nearside,7TH,PEDERNALES,100
937,937,2621 7th/Calles,002621 7TH & CALLES,30.260533,-97.711831,,https://www.capmetro.org/stopdetail/index.php?stop=937,,,,0,Southwest,Nearside,7TH,CALLES,100
938,938,2789 7th/Pleasant Valley,002789 7TH & PLEASANT VALLEY,30.260066,-97.709674,,https://www.capmetro.org/stopdetail/index.php?stop=938,,,,0,Southwest,Nearside,7TH,PLEASANT VALLEY,112
939,939,3223 7th/Allen,003223 7TH & ALLEN,30.257758,-97.704514,,https://www.capmetro.org/stopdetail/index.php?stop=939,,,,0,Southwest,Nearside,7TH,ALLEN,121
940,940,3535 7th/Springdale,003535 7TH & SPRINGDALE,30.256025,-97.701819,,https://www.capmetro.org/stopdetail/index.php?stop=940,,,,0,Southwest,Nearside,7TH,SPRINGDALE,126
942,942,5021 7th/Shady,005021 7TH & SHADY,30.253397,-97.697886,,https://www.capmetro.org/stopdetail/index.php?stop=942,,,,0,Southwest,Nearside,7TH,SHADY,128
944,944,618 Vargas/Ponca,000618 VARGAS & PONCA,30.235736,-97.692557,,https://www.capmetro.org/stopdetail/index.php?stop=944,,,,0,Northwest,Nearside,VARGAS,PONCA,213
945,945,818 Vargas/Felix,000818 VARGAS & FELIX,30.233822,-97.693933,,https://www.capmetro.org/stopdetail/index.php?stop=945,,,,0,Northwest,Nearside,VARGAS,FELIX,213
946,946,1100 Vargas/Montana,001100 VARGAS & MONTANA,30.231418,-97.695724,,https://www.capmetro.org/stopdetail/index.php?stop=946,,,,0,Southwest,Farside,VARGAS,MONTANA,213
947,947,1220 Vargas/Porter,001220 VARGAS & PORTER,30.229654,-97.697029,,https://www.capmetro.org/stopdetail/index.php?stop=947,,,,0,Northwest,Nearside,VARGAS,PORTER,213
948,948,1420 Vargas/Santos,001420 VARGAS & SANTOS,30.227645,-97.698538,,https://www.capmetro.org/stopdetail/index.php?stop=948,,,,0,Northwest,Nearside,VARGAS,SANTOS,213
949,949,1900 Vargas/Riverside,001900 VARGAS & RIVERSIDE,30.224290,-97.701058,,https://www.capmetro.org/stopdetail/index.php?stop=949,,,,0,Northwest,Nearside,VARGAS,RIVERSIDE,212
950,950,6306 Riverside/Montopolis,006306 RIVERSIDE & MONTOPOLIS,30.224996,-97.703124,,https://www.capmetro.org/stopdetail/index.php?stop=950,,,,0,Northeast,Nearside,RIVERSIDE,MONTOPOLIS,290
